FlowName,maxE2E(us),Deadline(us),Path(SourceName|LinkID|Qnumber)
VLAN_0_Flow_1,1125,2000,node0_0_0_6|P0-sw_0_8|e1|5|P3-sw_0_1|e5|6|P1-sw_0_4|e9|5|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_2,1000,10000,node0_0_0_6|P0-sw_0_8|e1|4|P3-sw_0_1|e5|3|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_4,500,1000,node0_0_0_6|P0-sw_0_8|e1|7|P2-sw_0_1|e4|6|P1-sw_0_2|e7|5|node0_0_0_3
VLAN_0_Flow_5,1000,10000,node0_0_0_6|P0-sw_0_8|e1|4|P3-sw_0_1|e5|3|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_9,500,1000,node0_0_0_6|P0-sw_0_8|e1|7|P3-sw_0_1|e5|6|P3-sw_0_4|e11|5|node0_0_0_9
VLAN_0_Flow_10,750,2000,node0_0_0_6|P0-sw_0_8|e1|5|P3-sw_0_1|e5|7|P3-sw_0_4|e11|6|node0_0_0_9
VLAN_0_Flow_11,625,1000,node0_0_0_6|P0-sw_0_8|e1|7|P4-sw_0_1|e6|6|P1-sw_0_5|e12|5|P3-sw_0_4|e11|7|node0_0_0_9
VLAN_0_Flow_12,625,4399,node0_0_0_6|P0-sw_0_8|e1|6|P3-sw_0_1|e5|5|P2-sw_0_4|e10|7|node0_0_0_7
VLAN_0_Flow_14,500,10000,node0_0_0_9|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_15,750,5000,node0_0_0_9|P4-sw_0_4|e12|6|P0-sw_0_5|e6|5|P2-sw_0_1|e4|7|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_16,750,10000,node0_0_0_9|P2-sw_0_4|e10|3|node0_0_0_7
VLAN_0_Flow_17,750,5000,node0_0_0_9|P2-sw_0_4|e10|3|node0_0_0_7
VLAN_0_Flow_18,375,2000,node0_0_0_9|P1-sw_0_4|e9|7|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_20,625,1000,node0_0_0_9|P1-sw_0_4|e9|6|P1-sw_0_2|e7|7|node0_0_0_3
VLAN_0_Flow_22,750,5000,node0_0_0_9|P2-sw_0_4|e10|3|node0_0_0_7
VLAN_0_Flow_23,1000,10000,node0_0_0_9|P2-sw_0_4|e10|2|node0_0_0_7
VLAN_0_Flow_24,500,7999,node0_0_0_9|P2-sw_0_4|e10|4|node0_0_0_7
VLAN_0_Flow_25,750,5000,node0_0_0_9|P1-sw_0_4|e9|4|P1-sw_0_2|e7|3|node0_0_0_3
VLAN_0_Flow_27,375,1000,node0_0_0_9|P1-sw_0_4|e9|7|P1-sw_0_2|e7|6|node0_0_0_3
VLAN_0_Flow_28,1500,10000,node0_0_0_9|P1-sw_0_4|e9|2|P1-sw_0_2|e7|1|node0_0_0_3
VLAN_0_Flow_29,625,2999,node0_0_0_9|P0-sw_0_4|e5|7|P1-sw_0_1|e3|6|P1-sw_0_0|e8|5|P1-sw_0_2|e7|7|node0_0_0_3
